chunckID,start_time,pos,tag
94,00:06:05.281,"[['신/NNG', '이/VCP', '라/ECD'], ['불르/VV', '었/EPT', '다/EFN']]","[['NNG', 'VCP', 'ECD'], ['VV', 'EPT', 'EFN']]"
95,00:06:12.038,"[['시뻘겋/VA', 'ㄴ/ETD'], ['피/NNG', '를/JKO'], ['뒤집어쓰/VV', 'ㄴ/ETD'], ['채/NNB'], ['적/NNG', '을/JKO'], ['베/VV', '고/ECE'], ['나아가/VV', '는/ETD']]","[['VA', 'ETD'], ['NNG', 'JKO'], ['VV', 'ETD'], ['NNB'], ['NNG', 'JKO'], ['VV', 'ECE'], ['VV', 'ETD']]"
96,00:06:19.796,"[['[/SS'], ['병사/NNG', '들/XSN', '의/JKG'], ['함성/NNG', ']/SS'], ['그/NP', '는/JX'], ['문자/NNG'], ['그대로/MAG', '의/JKG'], ['무신/NNG', '이/VCP', '었/EPT', '다/EFN']]","[['SS'], ['NNG', 'XSN', 'JKG'], ['NNG', 'SS'], ['NP', 'JX'], ['NNG'], ['MAG', 'JKG'], ['NNG', 'VCP', 'EPT', 'EFN']]"
97,00:06:22.256,"[['[/SS'], ['긴장/NNG', '되/XSV', '는/ETD'], ['음악/NNG', ']/SS'], ['[/SS'], ['소란/NNG', '스럽/XSA', '게/ECD'], ['싸우/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG', 'XSV', 'ETD'], ['NNG', 'SS'], ['SS'], ['NNG', 'XSA', 'ECD'], ['VV', 'ECS', 'SS']]"
98,00:06:27.053,"[['[/SS'], ['적/NNG'], ['군/NNG'], ['1/NR', '의/JKG'], ['기합/NNG', ']/SS']]","[['SS'], ['NNG'], ['NNG'], ['NR', 'JKG'], ['NNG', 'SS']]"
99,00:06:28.846,"[['[/SS'], ['적/NNG'], ['군/NNG'], ['2/NR', '의/JKG'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG'], ['NNG'], ['NR', 'JKG'], ['NNG', 'SS']]"
100,00:06:32.100,"[['[/SS'], ['말/NNG'], ['울음/NNG', ']/SS'], ['[/SS'], ['적/NNG'], ['군/NNG'], ['3/NR', '의/JKG'], ['기합/NNG', ']/SS']]","[['SS'], ['NNG'], ['NNG', 'SS'], ['SS'], ['NNG'], ['NNG'], ['NR', 'JKG'], ['NNG', 'SS']]"
101,00:06:34.560,"[['[/SS'], ['적/NNG'], ['군/NNG'], ['3/NR', '의/JKG'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG'], ['NNG'], ['NR', 'JKG'], ['NNG', 'SS']]"
102,00:06:36.813,"[['[/SS'], ['적/NNG'], ['군/NNG'], ['4/NR', '의/JKG'], ['기합/NNG', ']/SS']]","[['SS'], ['NNG'], ['NNG'], ['NR', 'JKG'], ['NNG', 'SS']]"
103,00:06:38.606,"[['[/SS'], ['적/NNG'], ['군/NNG'], ['4/NR', '의/JKG'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG'], ['NNG'], ['NR', 'JKG'], ['NNG', 'SS']]"
104,00:06:49.450,"[['[/SS'], ['적/NNG'], ['군/NNG'], ['5/NR', '의/JKG'], ['기합/NNG', ']/SS']]","[['SS'], ['NNG'], ['NNG'], ['NR', 'JKG'], ['NNG', 'SS']]"
105,00:06:52.995,"[['[/SS'], ['적/NNG'], ['군/NNG'], ['5/NR', '의/JKG'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG'], ['NNG'], ['NR', 'JKG'], ['NNG', 'SS']]"
106,00:06:56.499,"[['[/SS'], ['김/NNG'], ['신의/NNG'], ['힘주/VV', '는/ETD'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG'], ['NNG'], ['VV', 'ETD'], ['NNG', 'SS']]"
107,00:06:58.459,"[['[/SS'], ['말/NNG'], ['울음/NNG', ']/SS']]","[['SS'], ['NNG'], ['NNG', 'SS']]"
108,00:07:04.632,"[['[/SS'], ['말/NNG'], ['울음/NNG', ']/SS'], ['[/SS'], ['김/NNG'], ['신/NNG', '의/JKG'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG'], ['NNG', 'SS'], ['SS'], ['NNG'], ['NNG', 'JKG'], ['NNG', 'SS']]"
109,00:07:06.551,"[['[/SS'], ['적/NNG'], ['군/NNG'], ['6/NR', '의/JKG'], ['기합/NNG', ']/SS'], ['[/SS'], ['김/NNG'], ['신의/NNG'], ['기합/NNG', ']/SS']]","[['SS'], ['NNG'], ['NNG'], ['NR', 'JKG'], ['NNG', 'SS'], ['SS'], ['NNG'], ['NNG'], ['NNG', 'SS']]"
110,00:07:08.052,"[['[/SS'], ['적/NNG'], ['군/NNG'], ['6/NR', '의/JKG'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG'], ['NNG'], ['NR', 'JKG'], ['NNG', 'SS']]"
111,00:07:11.097,"[['[/SS'], ['적/NNG'], ['군/NNG'], ['7/NR', '의/JKG'], ['기합/NNG', ']/SS'], ['[/SS'], ['김/NNG'], ['신의/NNG'], ['힘주/VV', '는/ETD'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG'], ['NNG'], ['NR', 'JKG'], ['NNG', 'SS'], ['SS'], ['NNG'], ['NNG'], ['VV', 'ETD'], ['NNG', 'SS']]"
112,00:07:12.807,"[['[/SS'], ['적/NNG'], ['군/NNG'], ['7/NR', '의/JKG'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG'], ['NNG'], ['NR', 'JKG'], ['NNG', 'SS']]"
113,00:07:17.812,"[['[/SS'], ['김/NNG'], ['신의/NNG'], ['힘주/VV', '는/ETD'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG'], ['NNG'], ['VV', 'ETD'], ['NNG', 'SS']]"
114,00:07:24.986,"[['[/SS'], ['긴장/NNG', '되/XSV', '는/ETD'], ['효과음/NNG', ']/SS'], ['[/SS'], ['비장/XR', '하/XSA', 'ㄴ/ETD'], ['음악/NNG', ']/SS']]","[['SS'], ['NNG', 'XSV', 'ETD'], ['NNG', 'SS'], ['SS'], ['XR', 'XSA', 'ETD'], ['NNG', 'SS']]"
115,00:07:27.697,"[['[/SS'], ['김/NNG'], ['신의/NNG'], ['힘주/VV', '는/ETD'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG'], ['NNG'], ['VV', 'ETD'], ['NNG', 'SS']]"
116,00:07:40.084,"[['[/SS'], ['소란/NNG', '스럽/XSA', '게/ECD'], ['싸우/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG', 'XSA', 'ECD'], ['VV', 'ECS', 'SS']]"
117,00:07:59.061,"[['[/SS'], ['김/NNG'], ['신의/NNG'], ['기합/NNG', ']/SS'], ['[/SS'], ['말/NNG'], ['울음/NNG', ']/SS']]","[['SS'], ['NNG'], ['NNG'], ['NNG', 'SS'], ['SS'], ['NNG'], ['NNG', 'SS']]"
118,00:08:04.901,"[['[/SS'], ['적장/NNG', '의/JKG'], ['다급/XR', '하/XSA', 'ㄴ/ETD'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG', 'JKG'], ['XR', 'XSA', 'ETD'], ['NNG', 'SS']]"
119,00:08:09.530,"[['[/SS'], ['바람/NNG', '이/JKS'], ['휭/MAG'], ['불/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG', 'JKS'], ['MAG'], ['VV', 'ECS', 'SS']]"
120,00:08:16.913,"[['[/SS'], ['긴장/NNG', '되/XSV', '는/ETD'], ['효과음/NNG', ']/SS']]","[['SS'], ['NNG', 'XSV', 'ETD'], ['NNG', 'SS']]"
121,00:08:20.249,"[['[/SS'], ['털썩/MAG'], ['쓰러지/VV', '는/ETD'], ['소리/NNG', '가/JKS'], ['들리/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['MAG'], ['VV', 'ETD'], ['NNG', 'JKS'], ['VV', 'ECS', 'SS']]"
122,00:08:28.299,"[['[/SS'], ['웅장/XR', '하/XSA', 'ㄴ/ETD'], ['음악/NNG', ']/SS']]","[['SS'], ['XR', 'XSA', 'ETD'], ['NNG', 'SS']]"
123,00:08:31.344,"[['(/SS'], ['백성/NNG', '들/XSN', ')/SS'], ['김/NNG'], ['신/NNG'], ['장군/NNG'], ['만세/NNG', '!/SF']]","[['SS'], ['NNG', 'XSN', 'SS'], ['NNG'], ['NNG'], ['NNG'], ['NNG', 'SF']]"
124,00:08:34.055,"[['[/SS'], ['백성/NNG', '들/XSN', '의/JKG'], ['환호/NNG', ']/SS']]","[['SS'], ['NNG', 'XSN', 'JKG'], ['NNG', 'SS']]"
125,00:08:39.560,"[['(/SS'], ['백성/NNG'], ['1/NR', ')/SS'], ['상장군/NNG'], ['만세/NNG', '!/SF']]","[['SS'], ['NNG'], ['NR', 'SS'], ['NNG'], ['NNG', 'SF']]"
126,00:08:41.604,"[['(/SS'], ['백성/NNG', '들/XSN', ')/SS'], ['상장군/NNG'], ['만세/NNG', '!/SF']]","[['SS'], ['NNG', 'XSN', 'SS'], ['NNG'], ['NNG', 'SF']]"
127,00:08:44.815,"[['[/SS'], ['백성/NNG', '들/XSN', '의/JKG'], ['환호/NNG', ']/SS']]","[['SS'], ['NNG', 'XSN', 'JKG'], ['NNG', 'SS']]"
128,00:08:56.077,"[['(/SS'], ['부하/NNG', ')/SS'], ['문/NNG', '을/JKO'], ['열/VV', '어라/EFO', '!/SF']]","[['SS'], ['NNG', 'SS'], ['NNG', 'JKO'], ['VV', 'EFO', 'SF']]"
129,00:08:57.828,"[['개선/NNG'], ['장군/NNG'], ['김/NNG'], ['신/NNG'], ['장군/NNG', '이/JKS'], ['시다/NNG', '!/SF']]","[['NNG'], ['NNG'], ['NNG'], ['NNG'], ['NNG', 'JKS'], ['NNG', 'SF']]"
130,00:09:00.790,"[['[/SS'], ['부하/NNG', '의/JKG'], ['웃음/NNG', ']/SS']]","[['SS'], ['NNG', 'JKG'], ['NNG', 'SS']]"
131,00:09:01.791,"[['김/NNG'], ['신은/NNG'], ['군장/NNG', '을/JKO'], ['풀/VV', '고/ECE'], ['어명/NNG', '을/JKO'], ['받들/VV', 'ㄹ라/ECD']]","[['NNG'], ['NNG'], ['NNG', 'JKO'], ['VV', 'ECE'], ['NNG', 'JKO'], ['VV', 'ECD']]"
132,00:09:07.129,"[['(/SS'], ['부하/NNG', ')/SS'], ['이/VCP', '네/EFN'], ['이/MDT'], ['놈/NNB', '!/SF']]","[['SS'], ['NNG', 'SS'], ['VCP', 'EFN'], ['MDT'], ['NNB', 'SF']]"
133,00:09:09.006,"[['다시/MAG'], ['지껄이/VV', '어/ECS'], ['보/VV', '아라/EFO']]","[['MAG'], ['VV', 'ECS'], ['VV', 'EFO']]"
134,00:09:10.424,"[['정칠품/NNG'], ['별장/NNG'], ['놈/NNB', '이/VCP']]","[['NNG'], ['NNG'], ['NNB', 'VCP']]"
135,00:09:12.260,"[['감히/MAG'], ['상장군/NNG', '의/JKG'], ['존명/NNG', '을/JKO', '.../SE']]","[['MAG'], ['NNG', 'JKG'], ['NNG', 'JKO', 'SE']]"
136,00:09:13.636,"[['귀환/NNG'], ['군의/NNG'], ['반주/NNG'], ['김/NNG'], ['신은/NNG', '!/SF']]","[['NNG'], ['NNG'], ['NNG'], ['NNG'], ['NNG', 'SF']]"
137,00:09:15.263,"[['[/SS'], ['긴장/NNG', '되/XSV', '는/ETD'], ['음악/NNG', ']/SS']]","[['SS'], ['NNG', 'XSV', 'ETD'], ['NNG', 'SS']]"
138,00:09:16.222,"[['-/SW'], ['(/SS'], ['군사/NNG'], ['1/NR', ')/SS'], ['군장/NNG', '을/JKO'], ['풀/VV', '고/ECE'], ['-/SW'], ['(/SS'], ['부하/NNG', ')/SS'], ['정녕/MAG', '.../SE']]","[['SW'], ['SS'], ['NNG'], ['NR', 'SS'], ['NNG', 'JKO'], ['VV', 'ECE'], ['SW'], ['SS'], ['NNG', 'SS'], ['MAG', 'SE']]"
139,00:09:20.101,"[['듣/VV', '었/EPT', '다/EFN']]","[['VV', 'EPT', 'EFN']]"
140,00:09:21.727,"[['기다리/VV', '어/ECS'], ['라/NNG']]","[['VV', 'ECS'], ['NNG']]"
141,00:09:36.409,"[['되/VV', '었/EPT', '느냐/EFQ', '?/SF']]","[['VV', 'EPT', 'EFQ', 'SF']]"
142,00:09:38.286,"[['대역죄/NNG', '이/VCP', 'ㄴ/ETD'], ['김/NNG'], ['신은/NNG']]","[['NNG', 'VCP', 'ETD'], ['NNG'], ['NNG']]"
143,00:09:39.996,"[['(/SS'], ['군사/NNG'], ['1/NR', ')/SS'], ['검/VA', '을/ETD'], ['물고/NNG'], ['무릎/NNG', '을/JKO'], ['꿇/VV', '고/ECE'], ['어명/NNG', '을/JKO'], ['받들/VV', 'ㄹ라/ECD']]","[['SS'], ['NNG'], ['NR', 'SS'], ['VA', 'ETD'], ['NNG'], ['NNG', 'JKO'], ['VV', 'ECE'], ['NNG', 'JKO'], ['VV', 'ECD']]"
144,00:09:42.707,"[['혀/NNG', '를/JKO'], ['뽑/VV', '아/ECD'], ['버리/VXV', 'ㄹ라/EFN', '!/SF']]","[['NNG', 'JKO'], ['VV', 'ECD'], ['VXV', 'EFN', 'SF']]"
145,00:09:44.625,"[['(/SS'], ['부하/NNG', ')/SS'], ['대역/NNG'], ['죄인/NNG', '이/VCP', '라니/EFQ']]","[['SS'], ['NNG', 'SS'], ['NNG'], ['NNG', 'VCP', 'EFQ']]"
146,00:09:46.294,"[['미치/VV', '었/EPT', '느냐/EFQ', '?/SF'], ['돌아/VV', '었/EPT', '느냐/EFQ', '?/SF']]","[['VV', 'EPT', 'EFQ', 'SF'], ['VV', 'EPT', 'EFQ', 'SF']]"
147,00:09:51.090,"[['[/SS'], ['사람/NNG', '들/XSN', '이/JKS'], ['웅성거리/VV', 'ㄴ다/ECS', ']/SS'], ['[/SS'], ['부하/NNG', '의/JKG'], ['성나/VV', 'ㄴ/ETD'], ['숨소리/NNG', ']/SS']]","[['SS'], ['NNG', 'XSN', 'JKS'], ['VV', 'ECS', 'SS'], ['SS'], ['NNG', 'JKG'], ['VV', 'ETD'], ['NNG', 'SS']]"
148,00:09:58.556,[['장군/NNG']],[['NNG']]
149,00:09:59.599,"[['(/SS'], ['군사/NNG'], ['1/NR', ')/SS'], ['대역죄/NNG', '이/VCP', 'ㄴ/ETD'], ['김/NNG'], ['신/NNG', '은/JX'], ['검/NNG', '을/JKO'], ['물/VV', '고/ECE'], ['무릎/NNG', '을/JKO'], ['꿇/VV', '고/ECE', '.../SE']]","[['SS'], ['NNG'], ['NR', 'SS'], ['NNG', 'VCP', 'ETD'], ['NNG'], ['NNG', 'JX'], ['NNG', 'JKO'], ['VV', 'ECE'], ['NNG', 'JKO'], ['VV', 'ECE', 'SE']]"
150,00:10:04.061,"[['[/SS'], ['무겁/VA', 'ㄴ/ETD'], ['음악/NNG', ']/SS']]","[['SS'], ['VA', 'ETD'], ['NNG', 'SS']]"
151,00:10:06.981,"[['폐하/NNG', '를/JKO'], ['뵙/VV', '겠/EPT', '다/ECS', ',/SP'], ['길/NNG', '을/JKO'], ['터/VV', '라/ECD']]","[['NNG', 'JKO'], ['VV', 'EPT', 'ECS', 'SP'], ['NNG', 'JKO'], ['VV', 'ECD']]"
152,00:10:09.900,"[['-/SW'], ['죄인/NNG'], ['김/NNG'], ['신은/NNG', '.../SE'], ['-/SW'], ['막아서/VV', '면/ECE'], ['반드시/MAG'], ['죽/VV', '을/ETD'], ['것/NNB', '이/VCP', '다/EFN']]","[['SW'], ['NNG'], ['NNG'], ['NNG', 'SE'], ['SW'], ['VV', 'ECE'], ['MAG'], ['VV', 'ETD'], ['NNB', 'VCP', 'EFN']]"
153,00:10:13.446,"[['(/SS'], ['김/NNG'], ['신/NNG', ')/SS'], ['길/NNG', '을/JKO'], ['터/VV', '라/ECD']]","[['SS'], ['NNG'], ['NNG', 'SS'], ['NNG', 'JKO'], ['VV', 'ECD']]"
154,00:10:15.489,"[['[/SS'], ['화살/NNG', '이/JKS'], ['휙/MAG'], ['날아오/VV', 'ㄴ다/ECS', ']/SS'], ['[/SS'], ['병사/NNG', '의/JKG'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG', 'JKS'], ['MAG'], ['VV', 'ECS', 'SS'], ['SS'], ['NNG', 'JKG'], ['NNG', 'SS']]"
155,00:10:16.574,"[['[/SS'], ['화살/NNG', '이/JKS'], ['빗발치/VV', 'ㄴ다/ECS', ']/SS'], ['[/SS'], ['사람/NNG', '들/XSN', '의/JKG'], ['비명/NNG', ']/SS']]","[['SS'], ['NNG', 'JKS'], ['VV', 'ECS', 'SS'], ['SS'], ['NNG', 'XSN', 'JKG'], ['NNG', 'SS']]"
156,00:10:24.165,"[['[/SS'], ['병사/NNG', '들/XSN', '의/JKG'], ['신음/NNG', ']/SS']]","[['SS'], ['NNG', 'XSN', 'JKG'], ['NNG', 'SS']]"
157,00:10:29.211,"[['(/SS'], ['백성/NNG'], ['2/NR', ')/SS'], ['살리/VV', '어/ECS'], ['주세/NNG', '요/JX', ',/SP'], ['살리/VV', '어/ECS'], ['주/VXV', '세요/EFN']]","[['SS'], ['NNG'], ['NR', 'SS'], ['VV', 'ECS'], ['NNG', 'JX', 'SP'], ['VV', 'ECS'], ['VXV', 'EFN']]"
158,00:10:33.174,"[['(/SS'], ['백성/NNG'], ['2/NR', ')/SS'], ['살리/VV', '어/ECS'], ['주/VXV', '세요/EFN']]","[['SS'], ['NNG'], ['NR', 'SS'], ['VV', 'ECS'], ['VXV', 'EFN']]"
159,00:10:34.634,"[['[/SS'], ['백성/NNG', '들/XSN', '의/JKG'], ['비명/NNG', ']/SS']]","[['SS'], ['NNG', 'XSN', 'JKG'], ['NNG', 'SS']]"
160,00:10:35.801,"[['[/SS'], ['부하/NNG', '가/JKS'], ['소리치/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG', 'JKS'], ['VV', 'ECS', 'SS']]"
161,00:10:37.136,"[['(/SS'], ['부하/NNG', ')/SS'], ['이/VCP', '네/EFN'], ['이놈/NP', '들/XSN', '!/SF']]","[['SS'], ['NNG', 'SS'], ['VCP', 'EFN'], ['NP', 'XSN', 'SF']]"
162,00:10:39.013,"[['오직/MAG'], ['주군/NNG', '의/JKG'], ['이름/NNG', '으로/JKM'], ['사흘/NNG'], ['밤낮/NNG', '을/JKO'], ['싸우/VV', '었/EPT', '다/EFN']]","[['MAG'], ['NNG', 'JKG'], ['NNG', 'JKM'], ['NNG'], ['NNG', 'JKO'], ['VV', 'EPT', 'EFN']]"
163,00:10:42.725,"[['그/MDT'], ['생지옥/NNG', '에서/JKM'], ['살/VV', '아/ECD'], ['돌아오/VV', '는/ETD'], ['길/NNG', '이/VCP', '란/ETD'], ['말/NNG', '이/VCP', '다/EFN']]","[['MDT'], ['NNG', 'JKM'], ['VV', 'ECD'], ['VV', 'ETD'], ['NNG', 'VCP', 'ETD'], ['NNG', 'VCP', 'EFN']]"
164,00:10:45.936,"[['한데/MAG'], ['네/XSN'], ['놈/NNB'], ['들이/VV', ',/SP'], ['감히/MAG'], ['네/XSN'], ['놈/NNB'], ['들이/VV', '!/SF']]","[['MAG'], ['XSN'], ['NNB'], ['VV', 'SP'], ['MAG'], ['XSN'], ['NNB'], ['VV', 'SF']]"
165,00:10:50.274,"[['(/SS'], ['중허/VA', 'ㄴ/ETD', ')/SS'], ['성/NNG'], ['문/NNG', '을/JKO'], ['열/VV', '어라/EFO', '!/SF']]","[['SS'], ['VA', 'ETD', 'SS'], ['NNG'], ['NNG', 'JKO'], ['VV', 'EFO', 'SF']]"
166,00:11:00.034,"[['[/SS'], ['성/NNG'], ['문/NNG', '이/JKS'], ['탁/MAG'], ['열리/VV', 'ㄴ다/ECS', ']/SS']]","[['SS'], ['NNG'], ['NNG', 'JKS'], ['MAG'], ['VV', 'ECS', 'SS']]"
167,00:11:01.118,"[['이/NP', '들/XSN'], ['곁/NNG', '을/JKO'], ['지켜/VV', '라/ECD']]","[['NP', 'XSN'], ['NNG', 'JKO'], ['VV', 'ECD']]"
168,00:11:04.163,"[['금방/MAG'], ['다녀오/VV', '마/EFN']]","[['MAG'], ['VV', 'EFN']]"
169,00:11:38.823,"[['백성/NNG'], ['위/NNG', '의/JKG'], ['왕/NNG', ',/SP'], ['왕/NNG'], ['위/NNG', '의/JKG'], ['신/NNG']]","[['NNG'], ['NNG', 'JKG'], ['NNG', 'SP'], ['NNG'], ['NNG', 'JKG'], ['NNG']]"
170,00:11:42.660,"[['그/MDT'], ['신이/NNG'], ['김/NNG'], ['신/NNG', '을/JKO'], ['일컫/VV', '는/EPT', '다/ECS'], ['하/VV', 'ㅂ니다/EFN']]","[['MDT'], ['NNG'], ['NNG'], ['NNG', 'JKO'], ['VV', 'EPT', 'ECS'], ['VV', 'EFN']]"
171,00:11:48.666,"[['[/SS'], ['무겁/VA', 'ㄴ/ETD'], ['음악/NNG', ']/SS']]","[['SS'], ['VA', 'ETD'], ['NNG', 'SS']]"
172,00:11:53.504,"[['(/SS'], ['중허/VA', 'ㄴ/ETD', ')/SS'], ['저자/NNG', '의/JKG'], ['끝없/VA', '는/ETD'], ['승전보/NNG', '가/JKS'], ['백성/NNG', '을/JKO'], ['현혹/NNG', '하/XSV', '고/ECE']]","[['SS'], ['VA', 'ETD', 'SS'], ['NNG', 'JKG'], ['VA', 'ETD'], ['NNG', 'JKS'], ['NNG', 'JKO'], ['NNG', 'XSV', 'ECE']]"
173,00:11:56.757,"[['저자/NNG', '의/JKG'], ['권세/NNG', '가/JKS'], ['거듭/MAG'], ['왕실/NNG', '을/JKO'], ['조롱/NNG', '하/XSV', '니/ECD']]","[['NNG', 'JKG'], ['NNG', 'JKS'], ['MAG'], ['NNG', 'JKO'], ['NNG', 'XSV', 'ECD']]"
174,00:12:00.261,"[['국법/NNG', '으로/JKM'], ['엄히/MAG'], ['다스리/VV', '시/EPH', '옵소서/EFA']]","[['NNG', 'JKM'], ['MAG'], ['VV', 'EPH', 'EFA']]"
175,00:12:07.476,"[['(/SS'], ['김/NNG'], ['신/NNG', ')/SS'], ['그/VV', '는/ETD'], ['적의/NNG'], ['칼날/NNG', '은/JX'], ['정확/NNG', '하/XSV', '게/ECD'], ['보/VV', '았/EPT', '지만/ECE']]","[['SS'], ['NNG'], ['NNG', 'SS'], ['VV', 'ETD'], ['NNG'], ['NNG', 'JX'], ['NNG', 'XSV', 'ECD'], ['VV', 'EPT', 'ECE']]"
176,00:12:12.189,"[['자신/NNG', '을/JKO'], ['향하/VV', 'ㄴ/ETD'], ['어리/VA', 'ㄴ/ETD'], ['왕/NNG', '의/JKG'], ['질투/NNG', '와/JC'], ['두려움/NNG', '은/JX'], ['보/VV', '지/ECD'], ['못하/VX', '었/EPT', '다/EFN']]","[['NNG', 'JKO'], ['VV', 'ETD'], ['VA', 'ETD'], ['NNG', 'JKG'], ['NNG', 'JC'], ['NNG', 'JX'], ['VV', 'ECD'], ['VX', 'EPT', 'EFN']]"
177,00:12:18.696,"[['그것/NP', '이/VCP']]","[['NP', 'VCP']]"
178,00:12:21.449,"[['자신/NNG', '에게/JKM'], ['겨누/VV', '어/ECS'], ['지/VXV', 'ㄴ/ETD'], ['가장/MAG'], ['날카롭/VA', 'ㄴ/ETD'], ['칼날/NNG', '이/VCP', '었/EPT', '음/ETN', '을/JKO']]","[['NNG', 'JKM'], ['VV', 'ECS'], ['VXV', 'ETD'], ['MAG'], ['VA', 'ETD'], ['NNG', 'VCP', 'EPT', 'ETN', 'JKO']]"
179,00:12:27.705,"[['그/NP', '는/JX'], ['알/VV', 'ㄹ지/ECD'], ['못하/VX', '었/EPT', '다/EFN']]","[['NP', 'JX'], ['VV', 'ECD'], ['VX', 'EPT', 'EFN']]"
180,00:12:36.964,"[['정녕/MAG'], ['이렇게/MAG'], ['까/VV', '지/ECD'], ['하/VV', '시/EPH', '는/ETD'], ['것/NNB', '이/VCP', 'ㅂ니까/EFQ', '?/SF']]","[['MAG'], ['MAG'], ['VV', 'ECD'], ['VV', 'EPH', 'ETD'], ['NNB', 'VCP', 'EFQ', 'SF']]"
181,00:12:39.008,"[['(/SS'], ['어리/VA', 'ㄴ/ETD'], ['왕/NNG'], ['여/NNG', ')/SS'], ['그러/VV', '니/ECD'], ['덜/VV', '는/ETD'], ['오지/NNG'], ['마라/NNG', ',/SP'], ['멈추/VV', '어라/EFO']]","[['SS'], ['VA', 'ETD'], ['NNG'], ['NNG', 'SS'], ['VV', 'ECD'], ['VV', 'ETD'], ['NNG'], ['NNG', 'SP'], ['VV', 'EFO']]"
182,00:12:42.136,"[['그/VV', '게/ECD'], ['뭐/NP', '든/JX'], ['멈추/VV', '어라/EFO']]","[['VV', 'ECD'], ['NP', 'JX'], ['VV', 'EFO']]"
183,00:12:45.181,"[['그/MDT'], ['자리/NNG', '에/JKM'], ['멈추/VV', '어/ECS'], ['역적/NNG', '으로/JKM'], ['죽/VV', '어라/EFO']]","[['MDT'], ['NNG', 'JKM'], ['VV', 'ECS'], ['NNG', 'JKM'], ['VV', 'EFO']]"
184,00:12:47.349,"[['그럼/MAG'], ['너/NP', '를/JKO'], ['빼/VV', 'ㄴ/ETD'], ['모두/NNG', '를/JKO'], ['살리/VV', 'ㄹ/ETD'], ['것/NNB', '이/VCP', '다/EFN']]","[['MAG'], ['NP', 'JKO'], ['VV', 'ETD'], ['NNG', 'JKO'], ['VV', 'ETD'], ['NNB', 'VCP', 'EFN']]"
185,00:12:49.727,"[['하나/NR'], ['단/NNG'], ['한/MDN'], ['걸음/NNG', '이/VCP', '라도/ECD'], ['더/MAG'], ['다가오/VV', 'ㄴ다면/ECE']]","[['NR'], ['NNG'], ['MDN'], ['NNG', 'VCP', 'ECD'], ['MAG'], ['VV', 'ECE']]"
186,00:12:52.897,"[['네/MDN'], ['놈/NNB', '의/JKG'], ['걸음/NNG'], ['하나/NR', ',/SP'], ['시선/NNG'], ['한/MDN'], ['번/NNB', '에/JKM']]","[['MDN'], ['NNB', 'JKG'], ['NNG'], ['NR', 'SP'], ['NNG'], ['MDN'], ['NNB', 'JKM']]"
187,00:12:54.899,"[['모두/NNG', '를/JKO'], ['죽이/VV', '어/ECS'], ['네/MDN'], ['놈/NNB'], ['발치/NNG', '에/JKM'], ['깔/VV', '아/ECD'], ['주/VXV', 'ㄹ/ETD'], ['것/NNB', '이/VCP', '다/EFN']]","[['NNG', 'JKO'], ['VV', 'ECS'], ['MDN'], ['NNB'], ['NNG', 'JKM'], ['VV', 'ECD'], ['VXV', 'ETD'], ['NNB', 'VCP', 'EFN']]"
188,00:12:58.861,"[['[/SS'], ['한숨/NNG', ']/SS']]","[['SS'], ['NNG', 'SS']]"
189,00:13:01.280,"[['가세/NNG', '요/JX', ',/SP'], ['장군/NNG']]","[['NNG', 'JX', 'SP'], ['NNG']]"
190,00:13:05.826,"[['저/NP', '는/JX']]","[['NP', 'JX']]"
191,00:13:08.704,"[['괜찮/VA', '습니다/EFN']]","[['VA', 'EFN']]"
192,00:13:12.416,"[['저/NP', '는/JX']]","[['NP', 'JX']]"
193,00:13:16.128,"[['-/SW'], ['마마/NNG', ',/SP'], ['저/NP', '는/JX', '.../SE'], ['-/SW'], ['알/VV', 'ㅂ니다/EFN']]","[['SW'], ['NNG', 'SP'], ['NP', 'JX', 'SE'], ['SW'], ['VV', 'EFN']]"
194,00:13:20.132,"[['진정/NNG'], ['다/MAG'], ['알/VV', 'ㅂ니다/EFN']]","[['NNG'], ['MAG'], ['VV', 'EFN']]"
